R0,amplitude,gamma,mu,sigma,rho,psi,iota,S_0,E_0,R_0,I_0,spanLogLik,LogLik
53.33249315,0.499559747,73.05,0.490251129,45.66,0.907267042,0.303759734,2.098355385,0.176059041,0.560453729,0.00443968,0.259047551,47.9993927,-4021.851794
56.81061927,0.519278676,73.05,0.523294705,45.66,0.920433238,0.319413392,6.21E-06,0.000129492,1.26E-06,0.842392842,0.157476409,12.99678613,-4021.89225
64.83766751,0.508873065,73.05,0.66671557,45.66,0.957168105,0.350523994,1.21E-07,0.511229536,0.440096279,0.048608548,6.56E-05,52.29467378,-4021.939467
57.36874507,0.529069013,73.05,0.524798767,45.66,0.777900301,0.375595404,1.87930931,0.000791535,1.27E-06,0.99920701,1.83E-07,41.40906778,-4022.002563
62.39249554,0.521934522,73.05,0.617576403,45.66,0.938752835,0.351470217,3.17E-06,0.000427337,0.001343929,0.998228699,3.54E-08,26.49549565,-4022.035912
46.6251422,0.474357025,73.05,0.349428791,45.66,0.695709188,0.319562253,3.100930574,0.2191277,0.001999616,0.778385542,0.000487142,29.57192437,-4022.168013
52.19983495,0.472085892,73.05,0.436879116,45.66,0.705834741,0.377484965,0.541701848,0.986508452,0.009278686,0.00400737,0.000205492,62.65738634,-4022.180273
54.53451492,0.479603619,73.05,0.482227156,45.66,0.791494576,0.359429916,5.00E-08,0.000934121,0.000916595,0.99813298,1.63E-05,27.75320511,-4022.274894
59.77875511,0.445448205,73.05,0.600248931,45.66,0.884443421,0.397006115,1.29E-07,0.536357175,7.68E-06,0.46363514,2.64E-09,16.728241,-4022.29073
56.62178188,0.476510948,73.05,0.541122292,45.66,0.992251718,0.302083152,6.74E-07,6.18E-05,0.000883794,0.99876723,0.000287146,9.199620093,-4022.315591
57.75077371,0.556700208,73.05,0.569902132,45.66,0.956765721,0.330439686,3.890622114,0.851048421,0.008660669,0.140248193,4.27E-05,25.43426068,-4022.327508
62.41432461,0.49690366,73.05,0.634964648,45.66,0.916649653,0.374184999,0.477529561,0.998852828,1.88E-06,0.001145079,2.15E-07,35.92230147,-4022.44661
31.09680713,0.429646219,73.05,0.038339042,45.66,0.493307696,0.30919434,0.000277414,0.222530729,0.673154923,0.102888463,0.001425885,28.02535943,-4022.456683
55.30299196,0.472566859,73.05,0.526804999,45.66,0.876428856,0.329031424,0.843868185,0.05809518,0.912295504,0.026837346,0.00277197,85.75866288,-4022.555077
54.64412485,0.466447574,73.05,0.49373436,45.66,0.881767482,0.315374355,0.000389318,0.160235779,2.60E-10,0.682959743,0.156804477,41.51419206,-4022.731252
55.75238208,0.514957413,73.05,0.523327503,45.66,0.826190906,0.367846509,2.561107714,5.98E-07,2.33E-07,0.999999169,1.35E-10,40.40894863,-4022.785691
63.67146398,0.531381618,73.05,0.646896259,45.66,0.966659042,0.3440217,0.000105673,0.239124804,0.754244588,0.000385596,0.006245013,69.15987353,-4022.826589
29.54784489,0.434701889,73.05,0.01234146,45.66,0.445681774,0.329371717,0.000953215,0.000254804,0.000152045,0.999547834,4.53E-05,69.42394868,-4022.842334
57.75336909,0.470210687,73.05,0.577865063,45.66,0.963388009,0.327112632,1.185797499,0.347439111,1.09E-07,0.652558291,2.49E-06,60.44868936,-4022.86478
60.56321617,0.506948711,73.05,0.589965194,45.66,0.965576501,0.327456521,0.000172362,0.002597474,2.73E-10,0.046808249,0.950594276,24.96694364,-4022.896321
43.44513739,0.478307114,73.05,0.283371734,45.66,0.702636807,0.274809053,1.82E-05,0.011860407,0.021998148,0.966036471,0.000104974,37.00613194,-4023.012475
42.40376801,0.452836413,73.05,0.261111319,45.66,0.6432065,0.297326642,2.094710228,0.953437489,0.000283811,0.046278564,1.36E-07,41.65857962,-4023.039194
57.97006019,0.469861468,73.05,0.577074654,45.66,0.991899978,0.308232287,0.765313499,0.945792035,1.80E-06,0.054205136,1.02E-06,36.49473964,-4023.103127
53.6553396,0.447536726,73.05,0.486847488,45.66,0.846112589,0.327616154,0.653677611,0.000286907,0.000236058,0.999133753,0.000343283,73.73411301,-4023.129199
59.52177047,0.505707434,73.05,0.569369614,45.66,0.898301632,0.30978562,0.000250227,5.75E-07,7.76E-07,0.999773608,0.000225041,28.17304786,-4023.15395
73.16864938,0.589259691,73.05,0.777640738,45.66,0.999999306,0.379732725,1.099148292,0.812992871,0.001863807,0.185135213,8.11E-06,23.68519894,-4023.295352
62.57348161,0.497852372,73.05,0.629912152,45.66,0.940265762,0.34009589,2.54E-06,0.029232834,2.58E-11,0.319503626,0.65126354,65.6641348,-4023.417559
50.60715796,0.493697803,73.05,0.409682528,45.66,0.765606233,0.3104176,0.887572328,0.472642917,8.52E-11,0.493679638,0.033677445,60.58988773,-4023.436875
53.10251574,0.454398137,73.05,0.48735336,45.66,0.91410616,0.302082408,0.000209889,0.195428748,1.84E-09,0.281904456,0.522666794,45.58152616,-4023.495149
62.1150065,0.502380911,73.05,0.652711802,45.66,0.985879648,0.352319514,2.170155605,8.60E-07,3.22E-05,0.999966962,1.42E-08,40.18278902,-4023.500629
63.69286631,0.475600388,73.05,0.671115259,45.66,0.967261253,0.329072824,0.000273362,0.001140795,4.60E-05,0.998807603,5.59E-06,58.38104643,-4023.529297
60.74081663,0.512428443,73.05,0.610249104,45.66,0.956591754,0.326910955,1.17536229,0.001192937,0.009652739,0.825623171,0.163531152,38.27223809,-4023.600654
58.45347286,0.509588321,73.05,0.595356947,45.66,0.982456994,0.328195541,2.471272429,0.008501865,1.20E-10,0.869204249,0.122293886,54.95993226,-4023.618062
53.12127059,0.513387347,73.05,0.470438088,45.66,0.864874355,0.299829973,1.278761702,0.346568414,0.203954723,0.449210273,0.00026659,81.24946062,-4023.764005
63.24683354,0.506336999,73.05,0.660304133,45.66,0.929797842,0.352450452,1.757337385,0.83660054,9.84E-08,0.163399359,2.33E-09,103.1540445,-4023.765841
61.86503294,0.486556105,73.05,0.620987173,45.66,0.905101822,0.361140852,1.023805591,0.004174088,0.095697349,0.90012838,1.83E-07,70.65816745,-4023.768314
65.9570724,0.508765799,73.05,0.71127111,45.66,0.993183304,0.364155898,1.262695923,0.007617582,8.25E-12,0.013602414,0.978780004,65.37074162,-4023.917868
61.3295724,0.533604016,73.05,0.619582152,45.66,0.953752555,0.343368182,2.27994005,0.746670694,0.000345242,0.252982776,1.29E-06,16.3071827,-4023.944314
58.86614629,0.521595909,73.05,0.59660466,45.66,0.989969516,0.315887671,2.446578952,0.953350433,7.79E-06,0.046639487,2.29E-06,53.77033139,-4023.990284
59.83682048,0.534354078,73.05,0.598333648,45.66,0.973341769,0.325281549,2.141371531,0.588892941,6.73E-11,0.014772329,0.39633473,30.43554282,-4023.992193
50.69896854,0.452278334,73.05,0.442942766,45.66,0.855598807,0.297227338,5.46E-08,2.60E-05,0.000228433,0.999745575,3.27E-09,55.97603382,-4023.99353
60.95930742,0.477687431,73.05,0.618511816,45.66,0.973648214,0.294726991,2.53E-05,1.24E-05,1.27E-05,0.999974907,3.66E-08,83.04335361,-4024.052983
59.97174915,0.481533251,73.05,0.614145267,45.66,0.919801625,0.378690471,1.177834787,3.42E-07,2.87E-05,0.999970902,4.74E-08,20.61290879,-4024.092307
63.11274955,0.516993371,73.05,0.65180615,45.66,0.962888691,0.339982077,1.275880979,0.100658775,0.006485345,0.338100893,0.554754987,67.2804144,-4024.306068
51.38451286,0.467766331,73.05,0.441051627,45.66,0.818339226,0.297174476,3.10E-06,0.453846713,1.07E-07,0.54613987,1.33E-05,62.10660852,-4024.316416
55.51333227,0.441967887,73.05,0.536829135,45.66,0.939887461,0.324037298,8.52E-07,0.000224744,1.34E-06,0.99591293,0.003860987,36.73186865,-4024.316867
61.51742936,0.49104977,73.05,0.614811755,45.66,0.992927071,0.302690628,3.52E-08,0.945871025,4.15E-07,0.05412837,1.90E-07,84.55381794,-4024.38735
57.53136602,0.528962695,73.05,0.565297659,45.66,0.991928496,0.307751978,1.710735072,0.847336559,1.51E-06,0.152625502,3.64E-05,39.96764741,-4024.400811
58.8624098,0.514053228,73.05,0.552890226,45.66,0.920943786,0.309011562,0.001278705,0.60944709,0.004696593,0.240874551,0.144981766,69.38056327,-4024.439985
59.08463281,0.50868641,73.05,0.595616242,45.66,0.921443312,0.351177036,2.375185691,0.230596947,0.769146191,0.000255439,1.42E-06,57.4604038,-4024.452982
52.99234587,0.521790929,73.05,0.441271633,45.66,0.693997228,0.380516739,3.163774935,0.02332833,1.90E-11,0.623124285,0.353547385,69.47292871,-4024.474269
47.82990004,0.43849907,73.05,0.37927906,45.66,0.72731148,0.321805452,2.108307107,0.32071169,0.676707303,0.002448657,0.00013235,35.92509825,-4024.550775
68.05754397,0.475699795,73.05,0.73207603,45.66,0.994810052,0.358970125,2.17E-06,0.406568414,0.000181592,0.593239074,1.09E-05,67.50416872,-4024.615238
63.37924311,0.520657581,73.05,0.63387317,45.66,0.92172165,0.365511312,2.45E-07,0.078832469,0.002536691,0.918309191,0.000321649,16.35293722,-4024.655667
49.73000415,0.45319454,73.05,0.436518858,45.66,0.820227949,0.327800099,2.592477786,0.003376455,4.21E-05,0.995689223,0.000892185,32.31621938,-4024.690912
55.06891646,0.487107497,73.05,0.491876632,45.66,0.787072599,0.374246308,0.000456597,0.001112314,0.001755725,0.997125728,6.23E-06,31.90303465,-4024.736535
53.29848231,0.485109945,73.05,0.487483432,45.66,0.885945545,0.321745947,0.923808476,0.016872466,4.52E-11,0.25260048,0.730527054,25.00647677,-4024.754414
56.3446961,0.508788256,73.05,0.525605139,45.66,0.796624786,0.379542639,2.961065348,0.006014598,0.15852063,0.542307221,0.293157551,38.61700809,-4024.806349
46.13680676,0.471543203,73.05,0.336854933,45.66,0.701114827,0.296081588,1.152097184,0.989261209,0.010735995,2.30E-06,4.99E-07,96.87380339,-4024.826751
60.92569509,0.53252086,73.05,0.609283947,45.66,0.907547779,0.348634725,2.183883125,0.540331635,1.59E-10,0.459668365,1.18E-11,79.51517726,-4024.827976
57.10212051,0.470671032,73.05,0.540665315,45.66,0.917465469,0.316996061,2.43E-05,0.082776118,5.30E-10,0.719577833,0.197646048,64.34461146,-4024.84773
52.96774457,0.485072426,73.05,0.44719954,45.66,0.707308757,0.398294674,1.331230402,0.00794689,8.94E-05,0.986197253,0.005766454,16.28397963,-4024.915318
53.76119028,0.485162403,73.05,0.464386154,45.66,0.813733211,0.321765093,0.000286264,0.000110671,0.001824719,0.997840079,0.00022453,27.91789821,-4025.065412
57.75017313,0.517161864,73.05,0.545930815,45.66,0.881191742,0.339129718,0.705051412,0.164549665,6.50E-06,0.83540812,3.57E-05,49.84128102,-4025.104268
42.40054178,0.481807898,73.05,0.272585865,45.66,0.612958177,0.323825213,4.364483694,0.886750225,0.002445043,0.109769725,0.001035007,40.99935416,-4025.147212
56.51577265,0.508243715,73.05,0.558790931,45.66,0.930527992,0.326084036,2.717464164,0.002159628,0.024668202,0.973172138,3.21E-08,49.61562073,-4025.27351
55.24917001,0.487109341,73.05,0.512279446,45.66,0.903834571,0.324520752,1.501927931,1.39E-05,3.52E-09,0.996003476,0.003982571,46.87162745,-4025.27949
53.39918451,0.509921747,73.05,0.471522593,45.66,0.801501899,0.333799539,2.465998666,0.953976175,4.66E-09,0.046023815,5.51E-09,36.92973171,-4025.4029
58.90408409,0.492389669,73.05,0.586405945,45.66,0.952726958,0.326516438,0.899252683,0.051061943,1.27E-10,0.148618499,0.800319558,63.55849987,-4025.602065
55.37948726,0.510881482,73.05,0.522340471,45.66,0.876033545,0.330843985,3.10383094,0.95838964,0.007307587,0.034215796,8.70E-05,34.07878141,-4025.607402
66.50644788,0.508381717,73.05,0.691405361,45.66,0.917660493,0.390391586,8.20E-05,0.001170211,2.18E-11,0.094997399,0.90383239,33.526409,-4025.612932
53.54746935,0.545310041,73.05,0.454775201,45.66,0.827663932,0.315642799,0.554749486,0.002551115,0.312133193,0.410772465,0.274543227,41.84119214,-4025.634054
63.16072295,0.480437144,73.05,0.647128643,45.66,0.934004625,0.364255267,0.924391923,0.031758287,7.17E-06,0.968234492,4.68E-08,20.97655817,-4025.828947
53.28361419,0.474721147,73.05,0.459136101,45.66,0.770053753,0.337464781,0.000245346,0.616213925,0.353444915,0.013042985,0.017298174,75.24420812,-4025.831449
46.63187898,0.461039043,73.05,0.350286473,45.66,0.690471097,0.307723739,2.428843928,0.433644377,0.000572707,0.565753559,2.94E-05,86.72416488,-4025.866498
60.21655746,0.495560079,73.05,0.588163976,45.66,0.940830174,0.303423344,0.000727911,0.000295807,1.46E-06,0.999685044,1.77E-05,16.11823185,-4025.9276
42.79093155,0.454124317,73.05,0.261267594,45.66,0.643087415,0.280779208,0.00100296,0.000129201,4.11E-05,0.999773493,5.62E-05,84.45512494,-4025.947776
57.44860057,0.498326482,73.05,0.513841236,45.66,0.852746014,0.33179853,0.210339976,0.666005672,0.04236409,0.291617781,1.25E-05,26.08203713,-4026.114344
54.72039052,0.516442484,73.05,0.506753546,45.66,0.896022369,0.299156532,1.54203608,0.076148506,0.011964616,0.886378262,0.025508616,66.84146425,-4026.221643
44.5151363,0.455127059,73.05,0.297159053,45.66,0.625657567,0.327437704,0.018995756,0.338875916,1.26E-05,0.633769681,0.027341837,62.66694505,-4026.354494
52.80196952,0.49152328,73.05,0.455605781,45.66,0.938462294,0.267001703,4.52E-06,0.000126812,1.10E-06,0.998074206,0.001797879,19.73400184,-4026.612405
56.41069182,0.479624222,73.05,0.536023727,45.66,0.921680623,0.311279116,5.02E-08,0.193875464,1.34E-05,0.80611107,3.62E-08,37.71517224,-4026.66086
64.67893651,0.538000996,73.05,0.66619024,45.66,0.982660254,0.339431793,0.899957981,0.979446975,3.15E-06,0.020548655,1.22E-06,28.99632428,-4026.679776
66.4824617,0.485909423,73.05,0.699278058,45.66,0.92177631,0.393330122,0.169048179,0.016514248,0.000295016,0.983190661,7.46E-08,72.40138829,-4026.733821
56.12108201,0.474771041,73.05,0.5201839,45.66,0.859418207,0.328979451,1.98E-06,0.986744757,2.09E-08,0.013254623,5.99E-07,40.87235429,-4026.847787
67.49758428,0.519821778,73.05,0.703388295,45.66,0.920310888,0.360871528,2.61E-07,0.087810489,0.03842461,0.086006725,0.787758176,104.594049,-4026.964921
58.98349473,0.501189026,73.05,0.566699727,45.66,0.890164787,0.34913435,1.118413039,1.68E-05,2.31E-05,0.999959953,8.31E-08,20.91633445,-4027.010763
59.41778488,0.515385934,73.05,0.58886651,45.66,0.980333109,0.315191418,1.17E-08,0.044445223,4.75E-05,0.955507302,3.26E-09,57.27902288,-4027.079082
51.43441377,0.482397773,73.05,0.419521523,45.66,0.731974105,0.336636967,1.517816175,0.418569824,0.571531994,0.009890045,8.14E-06,47.35974824,-4027.080924
72.29724156,0.534584673,73.05,0.779818165,45.66,0.952689444,0.401213147,0.244437981,0.980109493,6.23E-07,0.019881753,8.13E-06,61.53164106,-4027.134092
55.18256093,0.525619071,73.05,0.484786254,45.66,0.801622224,0.328826686,1.338421739,0.539133643,1.95E-08,0.460866337,8.94E-10,52.98288456,-4027.284007
54.13504236,0.445843453,73.05,0.502288613,45.66,0.819997114,0.356429205,0.321573385,0.072575585,5.66E-05,0.927364545,3.25E-06,43.45638656,-4027.317324
54.59023262,0.494389658,73.05,0.473762121,45.66,0.792122179,0.332549877,4.09E-06,0.085859144,2.97E-06,0.914137882,2.83E-10,34.77464671,-4027.339396
60.63280833,0.487236198,73.05,0.617401835,45.66,0.956898109,0.326096268,1.02905917,0.126900983,0.002486365,0.870611859,7.93E-07,62.77240254,-4027.362321
61.57479552,0.49596276,73.05,0.631085552,45.66,0.975237855,0.332949713,0.704900206,0.688643023,4.91E-10,0.066289809,0.245067168,67.49551154,-4027.594643
59.80155495,0.477413416,73.05,0.597406996,45.66,0.94925369,0.338993116,0.000170033,0.384580346,0.592874741,0.014942027,0.007602887,51.81562333,-4027.609746
61.18899484,0.513533293,73.05,0.616428127,45.66,0.912421946,0.364210866,1.776160899,0.62937962,0.007099059,0.363502298,1.90E-05,31.26421164,-4027.666274
55.87570207,0.463859846,73.05,0.512997306,45.66,0.827068967,0.346990555,1.598530678,0.078043149,0.654008757,0.267947879,2.15E-07,57.38248725,-4028.087848
49.03466769,0.516134274,73.05,0.374987802,45.66,0.73148262,0.308903051,2.206226101,2.64E-07,1.54E-07,0.999999581,5.65E-10,51.12088437,-4028.115673
48.43884293,0.524320243,73.05,0.370296624,45.66,0.710956674,0.319281772,3.351307283,0.999948452,5.71E-08,5.14E-05,7.00E-08,51.91465204,-4028.418043
61.56592405,0.488350517,73.05,0.620323544,45.66,0.975382446,0.341545394,6.50E-06,0.993252103,1.30E-07,0.006745142,2.62E-06,9.545078275,-4028.65906
64.65226118,0.504445066,73.05,0.670482488,45.66,0.988645944,0.349286069,0.001615348,0.002672133,0.716904304,0.176555119,0.103868444,52.49977574,-4028.795251
56.55482379,0.463466341,73.05,0.526373818,45.66,0.882717325,0.324162308,0.000239767,0.033225575,2.83E-11,0.257877718,0.708896707,54.59606272,-4028.826167
58.98044178,0.483187026,73.05,0.548264026,45.66,0.790862859,0.382852155,0.000518921,0.012832434,7.11E-13,0.953791005,0.03337656,53.86711018,-4028.955188
58.73295664,0.504567531,73.05,0.55530696,45.66,0.92671049,0.309075099,0.000111174,0.013596511,0.976522047,0.009275232,0.00060621,55.95875464,-4029.053996
60.74090414,0.459120537,73.05,0.618068107,45.66,0.921652007,0.365718519,0.734584907,0.474491686,0.000171912,0.525333283,3.12E-06,57.52567505,-4029.246869
65.43867136,0.486666352,73.05,0.69572173,45.66,0.962683354,0.359956824,0.000579153,0.000556721,0.000825292,0.924742642,0.073875346,76.23193965,-4029.310132
53.29312443,0.464041373,73.05,0.520972336,45.66,0.952437386,0.324960129,2.401773909,0.960951232,1.17E-05,0.039037053,3.18E-08,8.205931061,-4029.313458
62.47689352,0.488901881,73.05,0.642330054,45.66,0.975112741,0.333312881,8.34E-05,0.04938682,0.915643557,0.024787355,0.010182268,84.23824189,-4029.35514
31.55803399,0.443877021,73.05,0.055250138,45.66,0.448036332,0.340730114,0.006826205,0.000445437,2.42E-05,0.999492883,3.74E-05,62.42785077,-4029.504989
69.70743923,0.542014657,73.05,0.767015673,45.66,0.99999973,0.394011851,1.468456485,0.84268665,0.000539715,0.156747329,2.63E-05,20.28020891,-4029.566281
49.85361228,0.522621608,73.05,0.389863549,45.66,0.749211222,0.309534855,2.575702488,0.086874557,0.383667118,0.526357122,0.003101202,70.09157171,-4029.568954
57.89270639,0.526498211,73.05,0.529661553,45.66,0.836006069,0.342620322,5.26E-07,0.294498291,5.86E-06,0.705495842,5.77E-09,29.39374556,-4029.599744
38.15414858,0.44095864,73.05,0.168852834,45.66,0.489336366,0.356604097,3.606902605,0.042311382,0.003217557,0.954454752,1.63E-05,64.47097013,-4029.625975
59.95938,0.446137792,73.05,0.619853882,45.66,0.944065676,0.351711028,1.308928364,0.37917831,1.86E-05,0.620588947,0.000214095,44.25277848,-4029.703431
55.14614829,0.499156626,73.05,0.492189194,45.66,0.803732097,0.330839679,1.743199746,0.994017021,1.16E-07,0.005949931,3.29E-05,43.90615592,-4029.737452
49.27490776,0.493191112,73.05,0.393165942,45.66,0.705392097,0.33913913,2.339324485,0.988574191,1.19E-05,0.011413698,2.40E-07,27.56019385,-4029.922479
39.8954762,0.49839803,73.05,0.189046969,45.66,0.545988463,0.316815718,0.000832756,0.003538768,0.000221813,0.974634968,0.021604451,58.56781771,-4029.950694
66.55629604,0.530538953,73.05,0.705149005,45.66,0.985926782,0.344983919,1.824677794,0.932053495,6.99E-08,0.067941375,5.06E-06,47.59806944,-4030.013202
63.0837204,0.487280791,73.05,0.655005718,45.66,0.932843255,0.370541374,1.145731559,2.73E-05,3.07E-07,0.356752193,0.643220234,58.93286662,-4030.02202
50.82660974,0.513077015,73.05,0.421552734,45.66,0.734209447,0.342590655,2.856688916,0.023964906,0.000126951,0.930127543,0.0457806,35.80476363,-4030.343971
51.4923502,0.453436805,73.05,0.438201068,45.66,0.700755609,0.369605612,2.017976978,0.752095891,4.89E-06,0.247895202,4.02E-06,72.40703954,-4030.508053
28.48021356,0.380549688,73.05,0.000535203,45.66,0.360204381,0.417314171,4.350912085,0.029478325,1.06E-05,0.970509303,1.75E-06,34.10417846,-4030.515405
28.71659844,0.40386578,73.05,0.006399588,45.66,0.424501351,0.358079758,0.167355496,0.626987615,0.062795076,0.31008568,0.000131629,48.65323524,-4030.51673
52.12497379,0.490125704,73.05,0.455423257,45.66,0.770094834,0.352749325,2.792485171,0.1155727,7.69E-09,0.785778218,0.098649074,33.57860299,-4030.526613
57.54371118,0.484127885,73.05,0.538033157,45.66,0.829125215,0.361292302,3.13E-07,4.68E-05,0.001651865,0.998301139,1.66E-07,46.83584393,-4030.568419
53.69252776,0.50283615,73.05,0.500092885,45.66,0.874185523,0.32810893,1.209293501,0.002235527,2.80E-06,0.997757328,4.34E-06,71.23071772,-4030.622702
62.55206652,0.502884072,73.05,0.631523783,45.66,0.905706903,0.359230885,5.18E-06,0.000670951,3.25E-05,0.999294476,2.07E-06,35.9607372,-4030.708896
57.65553811,0.498470101,73.05,0.564399644,45.66,0.950186832,0.309111329,1.175091275,0.18070785,0.314301775,0.504978845,1.15E-05,70.06923157,-4030.747974
58.66977493,0.473036798,73.05,0.591120014,45.66,0.989668995,0.318874064,1.187370591,0.003858122,0.00165603,0.862499023,0.131986825,41.70460909,-4030.868588
29.08626512,0.383998482,73.05,0.007835026,45.66,0.409392146,0.367784836,0.014917474,0.284248603,0.000726467,0.715019401,5.53E-06,46.33758201,-4030.868856
57.6219367,0.50328033,73.05,0.541548429,45.66,0.88894654,0.324796984,0.787689133,0.997770492,8.56E-06,0.002220706,2.46E-07,47.16474235,-4030.99064
35.26586279,0.465913726,73.05,0.119074859,45.66,0.540641311,0.291063612,6.71E-09,0.001704672,6.30E-06,0.99828595,3.08E-06,86.17907127,-4031.200224
39.16086434,0.460629769,73.05,0.21812059,45.66,0.590298181,0.308666389,5.545099625,0.979934485,0.019904533,0.000153374,7.61E-06,34.97990391,-4031.204539
56.46306024,0.466823243,73.05,0.530386043,45.66,0.84551454,0.349701114,8.49E-06,0.036765438,0.000117343,0.963117218,1.16E-09,47.25533618,-4031.329294
53.14383795,0.507444612,73.05,0.458137968,45.66,0.824659002,0.298674653,0.002061209,0.000200573,0.000275356,0.999522882,1.19E-06,66.22892088,-4031.474717
55.36413397,0.476409359,73.05,0.491582104,45.66,0.776824014,0.355135428,0.000113515,0.001156101,8.78E-12,0.042040122,0.956803777,48.25201666,-4031.772373
61.45140443,0.491110587,73.05,0.634823522,45.66,0.906939741,0.371998773,2.04567918,0.012520566,1.90E-06,0.987466274,1.13E-05,49.10020281,-4031.808837
64.50549731,0.476966759,73.05,0.675817794,45.66,0.911601574,0.382237055,2.264795502,0.005345818,1.18E-09,0.969150469,0.025503711,53.74499906,-4031.81775
60.33418121,0.490248099,73.05,0.615073276,45.66,0.998907289,0.325999293,0.299856396,7.07E-06,9.69E-07,0.998653571,0.001338394,51.99142649,-4031.919903
60.06776014,0.462896042,73.05,0.608050004,45.66,0.958017367,0.347399116,6.10E-08,0.022427453,1.29E-06,0.977569196,2.06E-06,37.32731166,-4031.930917
53.39242894,0.440249676,73.05,0.480981557,45.66,0.852106803,0.31270155,1.99E-05,0.000562322,0.000407906,0.998897885,0.000131887,73.29025196,-4032.026817
61.56663361,0.496351567,73.05,0.619867944,45.66,0.979468165,0.33157018,1.22E-05,0.726605124,3.53E-06,0.273390791,5.52E-07,44.48875025,-4032.05174
56.7710453,0.474045357,73.05,0.529805545,45.66,0.882883006,0.325394745,4.01E-07,0.16972412,0.00035739,0.829918094,3.96E-07,51.03165187,-4032.119234
60.38017561,0.469429446,73.05,0.617261965,45.66,0.987311893,0.33250932,0.44169505,0.972411439,3.08E-06,0.027566174,1.93E-05,42.83946885,-4032.161116
66.86236609,0.517637705,73.05,0.680308396,45.66,0.931365937,0.360817329,8.73E-07,0.000109787,5.39E-06,0.996989852,0.002894971,31.44760276,-4032.244638
63.93343316,0.496068251,73.05,0.652742987,45.66,0.944553274,0.344689344,9.51E-08,0.789197014,2.98E-05,0.210740792,3.24E-05,45.46889191,-4032.358043
35.19343444,0.484449606,73.05,0.118330553,45.66,0.494961561,0.309786083,4.920858823,0.824784541,0.023164001,0.151006498,0.00104496,25.26811411,-4032.432384
54.60491905,0.519754762,73.05,0.501587814,45.66,0.891833193,0.301359303,2.137322541,0.019831061,8.55E-05,0.97968531,0.000398172,52.34079365,-4032.44693
57.8639176,0.526299108,73.05,0.53484076,45.66,0.871404623,0.325449501,0.534896799,0.007689048,0.055516388,0.878050348,0.058744216,72.55245158,-4032.451302
29.50863041,0.476298146,73.05,0.001961694,45.66,0.369934247,0.377778414,8.122176489,0.028284616,0.956303046,0.015402142,1.02E-05,19.22484926,-4032.467835
55.85542099,0.524815915,73.05,0.50066036,45.66,0.806890439,0.338385085,0.0001927,0.368213398,0.040548231,0.591167079,7.13E-05,54.39430316,-4032.48894
58.27402405,0.496165969,73.05,0.560690395,45.66,0.897453704,0.336445241,1.291534608,0.324652827,2.62E-06,0.675273394,7.12E-05,19.23004437,-4032.538789
59.32538594,0.497834709,73.05,0.58158603,45.66,0.964140771,0.315444004,5.90E-05,0.329540038,0.596784774,0.073497281,0.000177907,71.26775754,-4032.659303
59.97858055,0.491332242,73.05,0.596725227,45.66,0.952602639,0.337954298,6.06E-07,0.072069359,2.08E-05,0.927908874,9.47E-07,8.643910445,-4032.679191
62.20475688,0.509947066,73.05,0.637707145,45.66,0.985484757,0.317682104,5.61E-06,0.001291884,1.79E-08,0.99870808,1.85E-08,51.16708063,-4032.744409
62.37122966,0.518084698,73.05,0.61550244,45.66,0.950500225,0.320986859,1.36E-05,0.277265117,0.000196719,0.722363981,0.000174183,53.35378468,-4032.785395
46.12990224,0.489398944,73.05,0.333148321,45.66,0.669442448,0.326436762,2.352078127,0.244234624,0.751646486,0.004095211,2.37E-05,32.79858575,-4032.84667
54.80409478,0.493246181,73.05,0.486695847,45.66,0.835743675,0.320073132,8.13E-07,0.482457028,6.76E-05,0.51746119,1.42E-05,14.0184812,-4032.883113
62.18086765,0.520095701,73.05,0.629098977,45.66,0.999999964,0.314190166,0.954944135,0.98442768,5.41E-05,0.015518196,6.68E-08,28.60983716,-4032.920314
44.14018758,0.465934872,73.05,0.295159266,45.66,0.637390578,0.313424061,4.132979512,0.862765757,0.000407815,0.13678016,4.63E-05,71.36594209,-4032.924743
65.27942389,0.52042037,73.05,0.681110586,45.66,0.971683679,0.343540733,0.1810877,0.987323652,1.91E-05,0.012657112,1.32E-07,43.30561594,-4033.01822
71.10211017,0.535839463,73.05,0.778092332,45.66,0.986461489,0.38143801,1.148289874,0.058814562,0.936736258,0.004413865,3.53E-05,40.03856915,-4033.07255
50.43177616,0.480421427,73.05,0.404044449,45.66,0.770481661,0.302595401,0.002861967,0.004398533,0.791486643,0.197231249,0.006883575,62.53691151,-4033.127986
60.99251415,0.542508261,73.05,0.585883919,45.66,0.962103387,0.311425635,0.000663347,0.000146373,3.14E-12,0.00016351,0.999690117,49.06227388,-4033.156933
54.89694643,0.491061264,73.05,0.50425902,45.66,0.802115899,0.359107126,1.975236182,0.00287607,1.81E-13,0.989152658,0.007971272,47.8063859,-4033.175353
54.01487587,0.497124858,73.05,0.478785474,45.66,0.839236181,0.310139022,1.158087074,0.96723586,0.009384913,0.023357816,2.14E-05,54.295958,-4033.183926
52.16326249,0.429841152,73.05,0.470130634,45.66,0.824360204,0.319039116,1.73E-05,0.010213136,8.10E-12,0.001130064,0.9886568,84.40941772,-4033.264108
53.35902231,0.476376247,73.05,0.462410277,45.66,0.768295016,0.354851298,0.250150846,0.00578126,2.74E-10,0.989590623,0.004628116,38.60935575,-4033.379508
