R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,R_0,I_0,spanLogLik,LogLik
65.94238683,0.512983136,73.05,0.690275618,45.66,0.988581338,0.372453239,0.550537209,0.000784908,0.447844878,0.000833005,49.51020945,-3991.354328
37.40494106,0.429626834,73.05,0.164310762,45.66,0.555564112,0.320020851,0.371242329,0.604262777,0.000282076,0.024212818,53.33485789,-3991.407168
58.1434569,0.497604228,73.05,0.551468848,45.66,0.923599097,0.324061238,0.62264746,0.012190597,0.365144556,1.74E-05,57.64696822,-3991.48757
59.31373674,0.48892987,73.05,0.573824954,45.66,0.925047118,0.350386123,0.019863753,0.006404957,0.971139489,0.0025918,69.65511033,-3991.624502
61.31949496,0.51032771,73.05,0.603983049,45.66,0.926027459,0.367574674,0.000152858,0.194971256,0.804865804,1.01E-05,43.30817169,-3991.670729
57.81590461,0.506658835,73.05,0.538043691,45.66,0.858201622,0.356521082,0.87700085,0.12186403,0.001009056,0.000126064,41.21363653,-3991.793385
65.24077571,0.480561407,73.05,0.692768345,45.66,0.9725172,0.399988756,0.998567672,0.001374067,6.71E-06,5.16E-05,25.81575741,-3991.824924
56.25734077,0.457837874,73.05,0.531149614,45.66,0.923921088,0.336770318,0.004576112,0.000295629,0.990589638,0.004538621,40.33164447,-3991.829973
52.43171024,0.503780368,73.05,0.437060789,45.66,0.802664495,0.32591561,0.010944393,0.008201197,0.980851367,3.04E-06,69.58536751,-3991.892106
31.43833717,0.420599551,73.05,0.050286426,45.66,0.477242618,0.337124815,0.018450715,0.121445229,0.554721287,0.305382769,45.86781589,-3991.937981
64.62582701,0.522963021,73.05,0.666186613,45.66,0.967779179,0.38599219,0.014103693,0.010009598,0.957890736,0.017995973,25.07618857,-3992.007801
53.87017137,0.467673089,73.05,0.460391809,45.66,0.802777293,0.343247097,0.00031391,0.000250131,0.999425191,1.08E-05,21.73625584,-3992.245793
29.62494723,0.424301309,73.05,0.024977423,45.66,0.489371791,0.31827697,0.016646337,6.67E-05,0.983286529,4.45E-07,39.44272723,-3992.311328
59.08877094,0.460977272,73.05,0.581656792,45.66,0.951905071,0.344066043,0.507449734,0.006670364,0.480618798,0.005261105,52.4813039,-3992.35478
46.71180097,0.476217198,73.05,0.336077662,45.66,0.692722332,0.32790796,0.001929329,0.000833299,0.996844475,0.000392897,59.13171848,-3992.354782
55.28736164,0.478194611,73.05,0.491385562,45.66,0.775656211,0.384269005,0.986639705,0.001928894,8.90E-05,0.011342413,38.84808467,-3992.418113
64.82151297,0.518406688,73.05,0.668334013,45.66,0.969407946,0.368543311,0.000235726,0.000315746,0.999446462,2.07E-06,35.42883975,-3992.447545
60.14884203,0.471863094,73.05,0.595546911,45.66,0.885814152,0.391771795,0.001600888,0.001127973,0.986135804,0.011135335,29.62492811,-3992.479176
51.64146565,0.483916902,73.05,0.435537623,45.66,0.854324015,0.288449158,0.001298077,8.82E-06,0.998692516,5.92E-07,77.86596781,-3992.542587
28.04194713,0.416305445,73.05,0.000557358,45.66,0.429116967,0.342070596,0.83808186,0.12854989,0.03336717,1.08E-06,85.21290281,-3992.591482
51.80705619,0.487694965,73.05,0.42062177,45.66,0.783395016,0.314962223,0.083370261,5.35E-06,0.916294838,0.000329553,73.12700083,-3992.597448
62.40630981,0.501605579,73.05,0.640001077,45.66,0.97532421,0.364944548,0.741299309,0.003022728,0.255672711,5.25E-06,44.70811253,-3992.71342
58.21278615,0.515820293,73.05,0.548857369,45.66,0.949228635,0.314650935,0.217737566,0.002861801,0.779388075,1.26E-05,37.57688412,-3992.78401
49.53594316,0.480384832,73.05,0.376573676,45.66,0.717801575,0.323955171,0.73673961,2.60E-05,0.26255473,0.000679653,32.88336098,-3992.789609
51.18477642,0.456321026,73.05,0.43256196,45.66,0.793596942,0.321960264,0.019045967,0.980903455,4.93E-05,1.28E-06,46.11224548,-3992.924767
68.27136962,0.523074011,73.05,0.714524428,45.66,0.94579698,0.387414624,0.00841559,2.03E-07,0.990609073,0.000975135,61.24473016,-3992.963838
29.5961057,0.438216755,73.05,0.004565365,45.66,0.41910909,0.351068465,0.019285887,0.000437759,0.98027621,1.45E-07,48.73929824,-3992.988819
57.64511561,0.439397015,73.05,0.559434627,45.66,0.970821751,0.327351166,3.99E-07,4.58E-07,0.999772962,0.000226181,36.50906595,-3993.065575
58.20412085,0.490420281,73.05,0.554231112,45.66,0.928491859,0.326323784,0.480459361,2.77E-06,0.519537837,3.62E-08,63.07388597,-3993.192437
58.91411247,0.465916769,73.05,0.581465091,45.66,0.972076118,0.327745746,0.004432029,2.31E-06,0.995493482,7.22E-05,69.66430352,-3993.332003
57.26950886,0.463820911,73.05,0.543711131,45.66,0.847719726,0.380373879,0.411367986,3.81E-07,0.588631567,6.61E-08,29.2645515,-3993.369615
48.3366067,0.496428528,73.05,0.356498779,45.66,0.679574673,0.345012748,0.98906647,0.009671263,0.001137067,0.000125199,52.76405724,-3993.412722
51.95507199,0.443435378,73.05,0.441208299,45.66,0.802319149,0.323212238,0.005413033,0.001632723,0.840332862,0.152621381,93.30453863,-3993.521142
61.03847071,0.503775993,73.05,0.606527266,45.66,0.918319263,0.360227406,0.209745187,0.339093285,0.433054104,0.018107424,68.48632899,-3993.650924
56.36679337,0.481430591,73.05,0.532840689,45.66,0.896130551,0.349777219,0.275492179,6.43E-05,0.724314016,0.00012953,18.43138456,-3993.653102
64.4169762,0.540013221,73.05,0.656545559,45.66,0.997056079,0.339918688,0.006867634,0.000357627,0.99277137,3.37E-06,49.20329696,-3993.726173
63.05063348,0.492334663,73.05,0.655491674,45.66,0.990175005,0.35922639,0.000128766,0.001809128,0.997915197,0.00014691,65.34784707,-3993.739571
56.00172007,0.491762408,73.05,0.510380361,45.66,0.840654962,0.35297424,0.159805768,0.000143984,0.840048992,1.26E-06,30.90810268,-3993.936497
43.37258428,0.48444679,73.05,0.259036572,45.66,0.588445421,0.357240211,0.005188955,0.004528198,0.990270294,1.26E-05,52.28792351,-3993.952993
42.20771949,0.470673194,73.05,0.240374849,45.66,0.606894637,0.320642162,0.001272552,0.000223583,0.9949094,0.003594465,39.70051595,-3993.979605
54.08799528,0.499335154,73.05,0.494708116,45.66,0.907172987,0.306922551,0.07241839,0.0003055,0.927244223,3.19E-05,41.8475573,-3993.993261
58.94366585,0.501195107,73.05,0.558922467,45.66,0.892692188,0.347828635,0.802500816,0.115931438,0.078180509,0.003387237,50.0631093,-3994.062977
62.60130223,0.506605359,73.05,0.633592898,45.66,0.997151222,0.334950833,0.960739389,0.030189341,0.003972309,0.005098962,50.72610843,-3994.063803
42.10912856,0.439584106,73.05,0.248794749,45.66,0.576051644,0.359195417,0.320734481,0.023409521,0.65583961,1.64E-05,18.77804755,-3994.099531
61.01905703,0.471220413,73.05,0.597589246,45.66,0.92203559,0.350955778,0.000545584,5.29E-05,0.999386269,1.53E-05,52.11830292,-3994.133048
29.4788816,0.431610013,73.05,0.011874203,45.66,0.46005038,0.335987135,5.72E-05,0.000210445,0.999680502,5.19E-05,45.9018183,-3994.165214
49.69548143,0.466019332,73.05,0.402679524,45.66,0.781045889,0.307351544,0.035235698,0.000826056,0.961502794,0.002435453,80.94094053,-3994.228158
68.3498952,0.540636385,73.05,0.727767937,45.66,0.999999842,0.400383073,0.069342396,0.020248521,0.91012323,0.000285853,34.510975,-3994.282885
50.59313255,0.46446511,73.05,0.415651076,45.66,0.758204742,0.353044499,0.043544124,6.07E-05,0.956391295,3.89E-06,11.58793179,-3994.314911
56.61018582,0.50485885,73.05,0.533624308,45.66,0.970991999,0.307521891,0.873356957,6.94E-05,0.116753588,0.009820054,56.57717569,-3994.391584
58.77062219,0.505768421,73.05,0.571381674,45.66,0.934046016,0.360769736,0.004375678,0.000138486,0.99543691,4.89E-05,21.97079173,-3994.40738
58.85628817,0.485181129,73.05,0.579209977,45.66,0.987613124,0.314129345,0.014526362,5.63E-06,0.985462904,5.10E-06,62.34352687,-3994.424644
31.74876993,0.464098212,73.05,0.058351986,45.66,0.488486191,0.332517786,0.000658308,6.50E-05,0.995123643,0.004153024,30.58283052,-3994.444243
29.88841535,0.438339428,73.05,0.025329044,45.66,0.458535482,0.333509836,0.039709392,7.11E-06,0.960283493,1.57E-09,77.98227461,-3994.542001
53.40712438,0.498395962,73.05,0.455379234,45.66,0.832852539,0.309569691,0.018484949,7.77E-05,0.981408209,2.91E-05,28.05559665,-3994.570132
57.6485809,0.497547224,73.05,0.559225643,45.66,0.951449581,0.345776355,0.056994917,0.472842661,0.001000614,0.469161807,49.07207304,-3994.591093
53.13364065,0.49043533,73.05,0.460528626,45.66,0.818858865,0.332940556,0.219823903,1.45E-11,0.775497112,0.004678985,38.93408747,-3994.647012
61.57602504,0.503776713,73.05,0.610725951,45.66,0.963283709,0.353597321,0.031262274,0.941430472,1.68E-05,0.027290504,16.77690923,-3994.802951
39.72613591,0.497038628,73.05,0.221749843,45.66,0.591966148,0.338469504,0.530466152,6.44E-12,0.117740091,0.351793757,58.00286004,-3994.807788
65.93324831,0.516002175,73.05,0.686666694,45.66,0.993661133,0.364687095,0.143298291,0.088211781,0.764603377,0.003886551,34.11705078,-3994.814321
61.34106036,0.456934522,73.05,0.625112141,45.66,0.98453786,0.364850822,0.166123031,3.56E-06,0.833873383,2.68E-08,15.41003167,-3994.956346
28.82565958,0.398606167,73.05,0.006301731,45.66,0.427720528,0.347043844,0.021907788,0.000223483,0.977661863,0.000206866,43.41064756,-3994.973727
62.05672892,0.511590774,73.05,0.628172589,45.66,0.961281785,0.347717968,0.353436,0.643097099,0.000893152,0.002573749,80.88309347,-3994.976638
48.27286881,0.461911788,73.05,0.368387811,45.66,0.747373252,0.29784014,0.98167256,0.004493812,0.000299429,0.0135342,75.85262175,-3995.009796
53.11840152,0.501469524,73.05,0.443354871,45.66,0.79612384,0.344484296,0.00668367,0.000608671,0.992132062,0.000575597,36.34271406,-3995.029546
29.15295165,0.427233889,73.05,0.009703151,45.66,0.454132987,0.34274303,0.093329661,0.000444206,0.906225984,1.49E-07,39.38855814,-3995.086601
63.67237944,0.522042107,73.05,0.638262251,45.66,0.982427767,0.341829079,0.005979706,0.001085473,0.992930199,4.62E-06,41.05086268,-3995.111274
63.10086078,0.533040065,73.05,0.64409372,45.66,0.999999995,0.339450889,0.462845679,0.482356987,0.012146014,0.042651321,63.89863872,-3995.207514
69.37638308,0.540995122,73.05,0.742344358,45.66,0.976509688,0.399780535,0.699871177,0.264280648,0.035554841,0.000293334,54.74499849,-3995.228244
59.17075823,0.470952613,73.05,0.583590655,45.66,0.894567196,0.381125704,0.981475822,0.018143032,0.000317173,6.40E-05,41.50106928,-3995.232217
30.33202875,0.421423172,73.05,0.015877584,45.66,0.414414366,0.366896705,0.021057391,1.13E-05,0.978198762,0.000732512,27.89906464,-3995.262652
52.91038189,0.491188159,73.05,0.441928907,45.66,0.750429854,0.375958025,0.016509002,0.058415031,0.925073972,1.99E-06,36.8456811,-3995.285199
63.99698191,0.523005767,73.05,0.654447661,45.66,0.986730555,0.349703282,0.07222764,1.95E-10,0.925379556,0.002392804,46.58234935,-3995.29843
30.21495097,0.464869774,73.05,0.018447703,45.66,0.474501387,0.313719324,0.022269708,1.49E-05,0.97771302,2.42E-06,32.21527423,-3995.334155
48.68332182,0.445664087,73.05,0.379330186,45.66,0.733848776,0.315252557,0.062141017,6.12E-05,0.937797385,4.06E-07,76.88690457,-3995.397652
59.41461578,0.495651848,73.05,0.582296914,45.66,0.97211909,0.334735275,0.036349705,1.61E-05,0.963634056,1.82E-07,17.09831682,-3995.417247
31.75317468,0.445852078,73.05,0.047898832,45.66,0.496151366,0.325484572,0.000745323,0.000260317,0.998988742,5.62E-06,18.94037401,-3995.492358
50.38306256,0.484159573,73.05,0.412440933,45.66,0.782279695,0.313224717,0.097983478,0.001641814,0.900371927,2.78E-06,39.2123892,-3995.533214
61.48152273,0.494950289,73.05,0.619709965,45.66,0.981361114,0.342268943,0.006093082,6.42E-05,0.993770431,7.23E-05,44.70020601,-3995.612439
58.45992256,0.49597222,73.05,0.559473568,45.66,0.935584654,0.329483485,0.681756038,0.147019408,0.170798808,0.000425746,54.65261041,-3995.713612
31.67439445,0.41193703,73.05,0.055000521,45.66,0.426998662,0.366949473,0.012305494,0.00059253,0.987092892,9.08E-06,59.41675005,-3995.851769
30.52662428,0.489313348,73.05,0.001165295,45.66,0.451469528,0.315693505,0.196533639,0.00010372,0.803349539,1.31E-05,60.66739942,-3995.870665
60.39477802,0.480796832,73.05,0.601742878,45.66,0.905931061,0.369550656,0.000617458,0.00026588,0.99911654,1.21E-07,87.78596655,-3995.87429
54.40140398,0.43013091,73.05,0.497321838,45.66,0.843775101,0.347382661,0.921288435,0.001419855,0.07463699,0.00265472,52.79271581,-3995.877221
69.40817272,0.508849794,73.05,0.738978758,45.66,0.975116678,0.394716904,0.001466193,2.83E-07,0.998468577,6.49E-05,40.43037632,-3995.908884
52.0857659,0.471832877,73.05,0.445450291,45.66,0.832859274,0.297302965,0.000305013,0.000569792,0.999124899,2.96E-07,116.0033222,-3996.114883
55.03716936,0.497585774,73.05,0.505360981,45.66,0.920555323,0.306294751,0.880714823,0.099697637,0.014623232,0.004964308,75.64316764,-3996.153125
49.33250176,0.457406136,73.05,0.39668571,45.66,0.762111959,0.321027809,0.993715178,0.00021002,0.006074616,1.86E-07,26.99593185,-3996.180944
65.18357808,0.534556056,73.05,0.663992961,45.66,0.99791632,0.339433702,0.020401231,0.031666474,0.946120761,0.001811534,37.40851426,-3996.218801
29.7372179,0.449409823,73.05,0.002961496,45.66,0.439882778,0.347460664,0.604700601,0.143875022,0.25021262,0.001211757,31.89948734,-3996.219154
66.93862027,0.476281691,73.05,0.724730327,45.66,0.993775047,0.395800765,0.059178652,5.89E-06,0.940815399,5.43E-08,45.42555003,-3996.391828
60.65365448,0.572999595,73.05,0.566455238,45.66,0.948504581,0.314758488,0.000215549,0.444516908,0.499761704,0.05550584,85.73496116,-3996.513199
29.62040752,0.426699564,73.05,0.019686943,45.66,0.489769188,0.329171679,0.002032628,3.18E-06,0.997954026,1.02E-05,52.67249228,-3996.580899
44.27970471,0.484540402,73.05,0.273421539,45.66,0.609538782,0.32438034,0.000400347,0.996919507,0.001105677,0.001574469,127.5982,-3996.648732
54.61147677,0.473770248,73.05,0.510702835,45.66,0.908223489,0.318297092,0.29405467,1.37E-06,0.705943952,4.87E-09,34.91729716,-3996.653688
42.36374707,0.466526185,73.05,0.241695926,45.66,0.58472107,0.319272568,0.066746654,0.002231378,0.931021345,6.22E-07,93.32202382,-3996.749463
63.09216997,0.480349563,73.05,0.657779131,45.66,0.986782909,0.378560684,0.006911252,0.013043309,0.980042657,2.78E-06,20.67247761,-3996.854673
30.00643811,0.449956379,73.05,0.016725743,45.66,0.42605145,0.352966887,0.350459746,0.021993078,0.627531611,1.56E-05,46.86650201,-3996.884274
54.28060165,0.486601029,73.05,0.495226187,45.66,0.857848413,0.341752931,0.021806279,0.000109916,0.978008622,7.52E-05,48.33502111,-3996.891044
30.75164807,0.468051682,73.05,0.03498381,45.66,0.501864739,0.31406212,0.000250879,7.57E-06,0.99974151,3.69E-08,83.1513797,-3996.906687
40.46930607,0.451902641,73.05,0.214886397,45.66,0.591021335,0.309066491,0.995418756,0.00219401,0.002386157,1.08E-06,49.20096073,-3996.944537
47.41324626,0.486806299,73.05,0.364572477,45.66,0.74114221,0.312997173,0.561274601,0.217615014,0.218842593,0.002267792,51.66249356,-3997.047989
52.86755894,0.47941864,73.05,0.458204342,45.66,0.783542266,0.339967881,0.139090563,0.025881774,0.83310712,0.001920543,68.66432827,-3997.061555
57.51866321,0.530657574,73.05,0.526671431,45.66,0.863806949,0.346789113,0.042792592,0.029344439,0.92773244,0.00013053,39.44436983,-3997.089856
49.8751568,0.413008501,73.05,0.420349025,45.66,0.771007467,0.345091514,0.045733279,0.040968418,0.884507684,0.028790619,56.8718206,-3997.193985
56.33793228,0.523929952,73.05,0.485254401,45.66,0.748315584,0.404625282,0.933536131,0.007946054,0.00010404,0.058413775,21.5557675,-3997.252441
55.30881098,0.468321363,73.05,0.512952768,45.66,0.815355522,0.386747911,0.156801652,0.528103309,0.308304074,0.006790965,40.39367589,-3997.253128
46.8041448,0.468682243,73.05,0.347401581,45.66,0.722020986,0.314977388,0.020053921,0.000201527,0.97974432,2.32E-07,60.74442296,-3997.378163
63.52067533,0.465805793,73.05,0.660197614,45.66,0.943483503,0.392103045,0.909447225,0.064376573,0.000346868,0.025829333,36.91533777,-3997.491225
63.74275633,0.503952021,73.05,0.657818032,45.66,0.968065034,0.372560666,0.394258242,0.552038088,9.86E-05,0.053605079,29.77825766,-3997.524075
35.52289475,0.444520616,73.05,0.112083457,45.66,0.457895921,0.385419183,0.008390537,0.805632895,0.00073769,0.185238878,27.45574696,-3997.597877
72.7135027,0.537938809,73.05,0.775859087,45.66,0.932345139,0.425612894,0.565331373,3.61E-05,0.434632468,1.08E-08,40.57360903,-3997.690679
49.46970649,0.46283743,73.05,0.404340794,45.66,0.75757346,0.329791913,0.057149946,5.02E-07,0.942849535,1.64E-08,42.14180543,-3997.700843
63.66308406,0.522009652,73.05,0.628021425,45.66,0.909825383,0.353853065,0.006929837,3.23E-07,0.993067291,2.55E-06,106.0316076,-3997.703723
29.08950774,0.435302415,73.05,0.009784279,45.66,0.436792231,0.337648113,0.167879177,0.003404745,0.828694987,2.11E-05,50.84508424,-3997.748222
47.28804669,0.449339595,73.05,0.356916651,45.66,0.69427329,0.343594054,1.30E-05,0.000527696,0.999350217,0.000109062,32.92434175,-3997.753126
65.91828505,0.48418446,73.05,0.697025706,45.66,0.941439738,0.393017146,0.376078045,0.049565725,0.570782747,0.003573484,36.50803165,-3997.773828
57.81279678,0.52330928,73.05,0.530533544,45.66,0.855813603,0.356731263,0.000681187,9.18E-06,0.977116371,0.022193265,48.18126668,-3997.836175
53.73357839,0.464148412,73.05,0.482849263,45.66,0.858009151,0.330071889,0.313928092,0.635287209,0.047005822,0.003778877,25.2659113,-3997.912536
53.70561259,0.506669981,73.05,0.458805123,45.66,0.865473632,0.289771195,0.000404538,4.19E-12,0.998280853,0.001314609,54.68937025,-3997.968485
56.29776861,0.486952796,73.05,0.527994494,45.66,0.992171653,0.289945667,1.28E-05,3.38E-07,0.999949943,3.69E-05,38.87276057,-3998.109355
51.94765474,0.496756453,73.05,0.44529151,45.66,0.822410621,0.3154773,0.171357457,2.93E-05,0.828612696,5.82E-07,54.04311146,-3998.126377
68.60275566,0.487992271,73.05,0.73603697,45.66,0.98672681,0.390255229,8.20E-06,0.008769402,0.991222159,2.39E-07,27.74111633,-3998.19191
55.98572745,0.515562553,73.05,0.50543272,45.66,0.833209662,0.354025723,0.855346844,0.000517625,0.138902661,0.005232871,22.54959974,-3998.281919
62.08805899,0.521452677,73.05,0.625440073,45.66,0.98284943,0.348434093,0.024349024,2.27E-06,0.97538837,0.000260338,39.44504354,-3998.319556
58.07450221,0.510247857,73.05,0.538391073,45.66,0.899214105,0.322859465,0.950948886,0.045354761,0.003409718,0.000286634,72.79818082,-3998.392735
42.48130526,0.500229209,73.05,0.247348807,45.66,0.639405744,0.305714866,0.026205792,0.000220753,0.973080387,0.000493068,36.85961416,-3998.515058
29.48121336,0.449576322,73.05,0.000459525,45.66,0.429723956,0.344631567,0.220096275,0.000479254,0.77226605,0.007158421,39.4854611,-3998.530943
62.50529453,0.501548044,73.05,0.632760766,45.66,0.965209125,0.353564946,0.01875787,0.693459321,0.28765817,0.000124639,51.89132694,-3998.562794
61.04169217,0.513473833,73.05,0.596907007,45.66,0.937377538,0.341274686,0.052669249,0.937742054,0.001061437,0.00852726,28.17386381,-3998.614592
63.72015468,0.492920367,73.05,0.649089509,45.66,0.879524192,0.424579786,0.000478573,0.008667066,0.988920345,0.001934015,26.23900735,-3998.664004
55.84265349,0.511623571,73.05,0.502020772,45.66,0.801482913,0.399189395,0.007977311,0.093953483,0.897634199,0.000435007,21.38774745,-3998.771238
65.34132411,0.520885392,73.05,0.670013829,45.66,0.945421587,0.378286749,0.856428044,0.025059185,0.118249636,0.000263135,68.58718291,-3998.877125
55.14615796,0.486099244,73.05,0.492604219,45.66,0.810788774,0.353710953,0.996077082,0.001267097,0.002654718,1.10E-06,36.69180154,-3999.056406
32.76834103,0.476952893,73.05,0.063240133,45.66,0.480334025,0.326665452,0.996182456,0.00153485,0.002282064,6.30E-07,68.24309251,-3999.105144
62.60897851,0.459904906,73.05,0.64705424,45.66,0.948218225,0.367344125,0.257439042,0.011348709,0.731212169,8.06E-08,89.86716391,-3999.107446
67.02372482,0.519820658,73.05,0.707578355,45.66,0.995503262,0.357956727,0.002732051,3.17E-11,0.773118961,0.224148988,93.79044456,-3999.234513
58.90637986,0.495295076,73.05,0.572373917,45.66,0.98191157,0.320402129,0.000396589,0.000283249,0.999308621,1.15E-05,23.28078557,-3999.270639
53.12389935,0.435887963,73.05,0.478157628,45.66,0.814275907,0.349005447,0.276808579,0.005414205,0.717617622,0.000159594,25.20952365,-3999.311528
28.47397501,0.419970108,73.05,0.001162886,45.66,0.4262848,0.359101206,0.221184854,6.61E-05,0.778748559,5.20E-07,34.83244737,-3999.459074
29.63324059,0.405005502,73.05,0.023645516,45.66,0.462351451,0.335173853,0.000648213,0.326371697,0.416751935,0.256228155,35.96554142,-3999.462514
56.64541116,0.446714213,73.05,0.543842827,45.66,0.912121556,0.342400118,0.343697075,4.31E-06,0.656284006,1.46E-05,60.38483146,-3999.606911
60.24975874,0.484022666,73.05,0.587471808,45.66,0.945202174,0.335728196,0.085888329,0.913086833,0.001018308,6.53E-06,58.41079523,-3999.656332
56.88035046,0.48062344,73.05,0.547655683,45.66,0.975144006,0.31849978,0.015823225,3.59E-12,0.981922655,0.00225412,20.47391192,-3999.890595
52.13854119,0.517405649,73.05,0.447050332,45.66,0.890159923,0.286416808,0.265584014,5.70E-05,0.731754354,0.002604635,44.38751769,-3999.896813
58.62705352,0.506340846,73.05,0.54507021,45.66,0.848495013,0.362436506,0.053429958,3.86E-06,0.946526783,3.94E-05,26.98913253,-3999.906254
59.4812076,0.508183305,73.05,0.576559804,45.66,0.899511366,0.355349267,0.970720452,9.17E-05,0.029185082,2.79E-06,59.83072148,-3999.941308
59.40725691,0.482569638,73.05,0.574246118,45.66,0.8741002,0.377699028,0.14040632,0.258006391,0.601011779,0.00057551,36.18380971,-3999.966252
62.39423861,0.494655212,73.05,0.650764945,45.66,0.998188458,0.370546407,0.003620107,9.26E-06,0.995945711,0.000424926,39.37242512,-4000.032391
53.88163219,0.466919592,73.05,0.477387933,45.66,0.835011141,0.332746422,0.644859404,0.302292041,0.007018994,0.045829561,23.53596679,-4000.177392
60.43725986,0.488610386,73.05,0.597082048,45.66,0.924756523,0.375164977,0.121878201,0.150991696,0.726811354,0.000318749,18.78476577,-4000.348893
53.59810166,0.489392782,73.05,0.46559758,45.66,0.822334792,0.327041168,0.691419556,4.30E-06,0.308542736,3.34E-05,47.08348367,-4000.357983
58.6696634,0.508911664,73.05,0.554895833,45.66,0.835919378,0.38439152,0.837746902,0.131332374,0.000262694,0.03065803,58.17454224,-4000.381587
54.21416895,0.503871052,73.05,0.4725638,45.66,0.88913949,0.301832701,0.000262649,0.56813195,0.431605345,5.61E-08,47.93461115,-4000.424246
54.55872,0.499640258,73.05,0.493181357,45.66,0.889794852,0.320706151,0.555290798,0.177614984,0.265803625,0.001290593,29.00978892,-4000.463835
54.09270358,0.457208464,73.05,0.490622329,45.66,0.863275782,0.343049398,0.261394626,5.80E-12,0.678987107,0.059618267,25.31915014,-4000.523301
62.03703986,0.489814904,73.05,0.620212099,45.66,0.970816686,0.346083821,0.072285678,4.38E-05,0.927497582,0.000172971,39.51183859,-4000.55803
50.59254552,0.49475817,73.05,0.409771734,45.66,0.772204343,0.319519855,6.02E-05,0.000849613,0.998655143,0.000434999,34.53725136,-4000.609178
53.619307,0.474983816,73.05,0.481779653,45.66,0.850394733,0.330253705,0.064446175,1.17E-06,0.93555186,7.92E-07,52.81052229,-4000.702711
47.06387086,0.461120397,73.05,0.330485183,45.66,0.620380533,0.363993287,0.011019608,2.53E-10,0.501512945,0.487467447,46.62941219,-4000.782653
29.28088288,0.419493888,73.05,0.008677911,45.66,0.409002064,0.373897954,0.074236964,0.000790126,0.924971563,1.35E-06,48.34254635,-4000.7966
46.70051326,0.460090021,73.05,0.350603319,45.66,0.807594527,0.27694317,0.001493103,1.34E-05,0.998466642,2.69E-05,32.96014399,-4000.798229
65.52221817,0.503580164,73.05,0.68016631,45.66,0.95883991,0.359558682,0.048794722,0.028372792,0.922167988,0.000664498,69.38521292,-4000.944538
66.46654416,0.540441523,73.05,0.653355297,45.66,0.816231484,0.443181728,0.016422356,0.005627558,0.977947836,2.25E-06,40.79287249,-4000.946905
28.95493828,0.426224397,73.05,0.009223748,45.66,0.430091591,0.360116615,0.006159679,0.00194881,0.988542639,0.003348871,42.1286556,-4001.061811
57.78435217,0.490051155,73.05,0.533675525,45.66,0.868939182,0.335945277,0.000295298,4.75E-06,0.998460128,0.001239827,69.63752904,-4001.069628
67.16740494,0.512921722,73.05,0.698115021,45.66,0.966212486,0.367712425,0.057207565,0.001014952,0.941776557,9.25E-07,40.38926755,-4001.113591
55.06290607,0.439128058,73.05,0.516429719,45.66,0.858287298,0.340496859,0.828848701,0.170761727,2.60E-06,0.000386977,60.45732851,-4001.179395
61.22627703,0.529659177,73.05,0.579998644,45.66,0.833669671,0.395470222,0.24425707,0.295026801,0.459051227,0.001664902,29.79111757,-4001.183892
63.44605338,0.479306512,73.05,0.650027276,45.66,0.949302499,0.358150237,0.006121828,7.14E-05,0.993806679,1.35E-07,34.11236125,-4001.324244
52.45314605,0.524082834,73.05,0.437261259,45.66,0.806560604,0.335393289,0.000108196,0.005469337,0.993231428,0.001191038,41.30456487,-4001.367346
58.68911344,0.485225339,73.05,0.571307983,45.66,0.952202596,0.326949076,0.009815995,8.62E-05,0.990077248,2.05E-05,56.19906622,-4001.439822
56.90525383,0.448777091,73.05,0.550314205,45.66,0.964251426,0.329704425,0.98087567,0.012607829,0.00650749,9.01E-06,22.895418,-4001.488572
51.83467422,0.478580152,73.05,0.443138429,45.66,0.873516967,0.285364248,0.007878782,0.99048915,0.00050901,0.001123058,58.58454622,-4001.725597
59.68084371,0.513030346,73.05,0.577022401,45.66,0.926800791,0.353793643,0.157346163,0.003358187,0.83919453,0.00010112,31.7824578,-4001.775522
68.72622832,0.533573027,73.05,0.725872558,45.66,0.964342753,0.374073871,0.046676719,0.154595722,0.797772861,0.000954698,56.84449204,-4001.844168
51.83996709,0.50064625,73.05,0.404483461,45.66,0.720168092,0.342003737,0.047433115,1.30E-05,0.952216893,0.000337021,70.66320345,-4001.890479
58.25175038,0.467443593,73.05,0.566364066,45.66,0.895956464,0.360421253,0.036249959,0.844937477,0.107226435,0.01158613,61.95840985,-4001.953911
62.90746184,0.519021632,73.05,0.624585097,45.66,0.888900702,0.38500672,0.001490777,0.000541014,0.987309268,0.010658941,35.43547211,-4001.978897
57.95095417,0.487654826,73.05,0.569433128,45.66,0.976323959,0.323236806,0.000429311,3.95E-05,0.999510288,2.09E-05,49.71043153,-4002.164354
53.66838115,0.469885279,73.05,0.492244673,45.66,0.870938911,0.321602793,0.050047702,0.001231822,0.94863353,8.69E-05,68.73783962,-4002.17213
33.16575928,0.436192324,73.05,0.087803366,45.66,0.538923567,0.307645432,0.002485183,5.18E-05,0.997436324,2.67E-05,25.79421895,-4002.220387
58.78845063,0.515743498,73.05,0.538202601,45.66,0.845441394,0.352161499,0.302715464,6.00E-07,0.697283896,3.99E-08,45.76558385,-4002.223697
